"model"	"sno"	"Year"	"Title"	"clean Title + Ontology Terms"	"uniq_project_title"	"ProjectID3"	"uniqProjectID"	"multischool_project"	"ProjectApproach"	"OnotologyTerms"	"Field"	"AppliedTo"	"AppliedValue"	"ProjectField"	"Cancer"	"AI_ML"	"InfectiousDiseases_Covid"	"Water"	"energy"	"medical"	"pollution"	"Category"	"SchoolName"	"school_id"	"school_region"	"zip"	"gender"	"grade"	"award"	"awardvalue"	"Ethnicity"	"Race"	"PerfBySchoolByYr"	"RacePercBySchoolAllYears"	"TotalStudentParticipatedAllYears"	"StudentsByYearBySchool"	"AllGender"	"AllGrade"	"AllEthnicity"	"GenderComp"	"AvgGrade"	"EthnicityComp"	"team_size"	"award_value"	"Total_awardValue"	"TotalProjectFromSchoolAllYears"	"NumberOfYearsParticipated"	"2019Score"	"2019SchoolRank"	"2018Rank"	"isCharter"	"isTitle1"	"NumStudents"	"NumTeachers"	"SpendingPerPupil"	"White%"	"Black%"	"Hispanic%"	"Asian%"	"American_Indian%"	"Pacific_Islander%"	"Two_or_more_races%"	"WhitePercInMSEF"	"BlackPercInMSEF"	"HispanicPercInMSEF"	"AsianPercInMSEF"	"SchoolDiversity"	"MSEFDiversity"	"DeviationEthnicityRep"	"clustord"	"x"	"y"	"cluster"
"x432"	432	2015	"Resistive Heating in Graphene: A Novel Transparent Defrosting Agent"	"resistive heating in graphene a novel transparent defrosting agent chemical,ice, freeze,temperature, material, carbon chemistry household Engineering"	1	1525	1	NA	"m"	"chemical,ice, freeze,temperature, material, carbon"	"chemistry"	"household"	5	"Engineering"	0	0	0	NA	NA	NA	NA	"Engineering"	"Boston Latin School"	22	"Boston Public Schools Region VI Science Fair"	"x02115"	"F"	"10th"	"Second"	0.5	"Asian"	"Asian"	5.04166666666667	0.547169811320755	53	12	"F"	"10"	"Asian"	"AllF"	10	"AllAsian"	1	2	11.475	53	8	93.2	1	1	"N"	"Y"	2440	121	19609	0.468	0.075	0.125	0.286	0.001	0.002	0.043	0.169811320754717	0	0.0377358490566038	0.547169811320755	-0.574219705324769	-0.327759439031697	0.170366190815237	417	27.4739070971228	-17.3533287251066	"2"
"x433"	433	2015	"Spreading: A Comprehensive Solution to Speed Reading"	"spreading a comprehensive solution to speed reading language, education behaviour psychology BehavioralAndSocial"	1	1636	1	NA	"a"	"language, education"	"behaviour"	"psychology"	4	"BehavioralAndSocial"	0	0	0	NA	NA	NA	NA	"Behavioral_Science"	"Lexington High School"	74	"Northeastern Massachusetts Region IV Science Fair"	"x02421"	"M"	"11th"	"Second"	0.5	"SouthAsian"	"Asian"	10.2083333333333	0.590643274853801	171	29	"M_M"	"11_11"	"Asian_SouthAsian"	"AllM"	11	"2"	2	2	49.0583333333333	171	8	91.9	2	13	"N"	"N"	2263	177	16565	0.492	0.037	0.037	0.38	0.001	0	0.053	0.233918128654971	0.00584795321637427	0	0.590643274853801	-0.487801854054271	-0.295711048365617	0.113316291576895	1996	8.09422319584296	31.1041033871468	"7"
"x435"	435	2015	"Stacking the Odds against You"	"stacking the odds against you Biology biology"	1	1639	1	NA	"a"	NA	"Biology"	NA	2	"biology"	0	0	0	NA	NA	NA	NA	"Biology"	"Taunton High School"	149	"Rensselaer - BCC Region III Science Fair"	"x02780"	"M"	"9th"	"Second"	0.5	"Caucasian"	"White"	0.5	0.565789473684211	76	13	"M"	"9"	"Caucasian"	"AllM"	9	"AllWhite"	1	2	8.64166666666667	76	8	28.3	273	275	"N"	"N"	2624	157	13871	0.627	0.175	0.136	0.019	0.002	0.002	0.039	0.565789473684211	0.0263157894736842	0.0263157894736842	0.197368421052632	-0.475868343765897	-0.362181713986786	0.0696996426592798	1277	4.14462945378547	23.7463298009769	"3"
"x436"	436	2015	"The Effect of Mountain Dew on the Fertility of Male Fruit Flies"	"the effect of mountain dew on the fertility of male fruit flies chemical, nutrition,food, nutrition biochem cellbio biology"	1	1822	1	NA	"a"	"chemical, nutrition,food, nutrition"	"biochem"	"cellbio"	1	"biology"	0	0	0	NA	NA	NA	NA	"Biology"	"Wachusett Regional High School"	157	"Worcester Region II Science and Engineering Fair"	"x01520"	"M"	"11th"	"Second"	0.5	"Caucasian"	"White"	3.5	0.688311688311688	77	7	"M"	"11"	"Caucasian"	"AllM"	11	"AllWhite"	1	2	28.85	77	8	82.1	54	52	"N"	"N"	2103	143	13024	0.884	0.018	0.048	0.031	0.001	0	0.018	0.688311688311688	0.012987012987013	0.012987012987013	0.0779220779220779	-0.223214595641834	-0.247018255121788	0.0417466360263114	1586	-2.30550536171208	-13.580850827419	"3"
"x437"	437	2015	"The Effects of C. elegans on Mycobacterium smegmatis"	"the effects of c.elegans on mycobacterium smegmatis organism,infectious, microbiology,organism,infectious, microbiology,organism,microbiology, worm microbiology biology"	1	1888	1	NA	"a"	"organism,infectious, microbiology,organism,infectious, microbiology,organism,microbiology, worm"	"microbiology"	NA	2	"biology"	0	0	0	NA	NA	NA	NA	"Biology"	"Lexington High School"	74	"Northeastern Massachusetts Region IV Science Fair"	"x02421"	"M"	"10th"	"Second"	0.5	"Asian"	"Asian"	10.2083333333333	0.590643274853801	171	29	"M_M"	"10_10"	"Asian_SouthAsian"	"AllM"	10	"2"	2	2	49.0583333333333	171	8	91.9	2	13	"N"	"N"	2263	177	16565	0.492	0.037	0.037	0.38	0.001	0	0.053	0.233918128654971	0.00584795321637427	0	0.590643274853801	-0.487801854054271	-0.295711048365617	0.113316291576895	1502	-6.07549478126602	-1.10860817035198	"3"
"x439"	439	2015	"The Effects of Intermittent Hypoxia on Huh 7 Cells"	"the effects of intermittent hypoxia on huh 7 cells cellbio,cellbio,respire, oxygen, disease cell bio biology"	1	1913	1	NA	"a"	"cellbio,cellbio,respire, oxygen, disease"	"cell bio"	NA	2	"biology"	0	0	0	NA	NA	NA	NA	"Biology"	"Boston Latin School"	22	"Boston Public Schools Region VI Science Fair"	"x02115"	"M"	"10th"	"Second"	0.5	"Asian"	"Asian"	5.04166666666667	0.547169811320755	53	12	"M"	"10"	"Asian"	"AllM"	10	"AllAsian"	1	2	11.475	53	8	93.2	1	1	"N"	"Y"	2440	121	19609	0.468	0.075	0.125	0.286	0.001	0.002	0.043	0.169811320754717	0	0.0377358490566038	0.547169811320755	-0.574219705324769	-0.327759439031697	0.170366190815237	1314	-8.39145580468377	23.3295963561296	"3"
"x440"	440	2015	"The Effects of MSG on Artemia salina and Daphnia magna"	"the effects of msg on artemia salina and daphnia magna chemical,organism, marine, shrimp, artemia,organism, marine, shrimp, artemia,organism,microbiology, crustacean,organism,microbiology, crustacean biochem ecology biology"	1	1923	1	NA	"a"	"chemical,organism, marine, shrimp, artemia,organism, marine, shrimp, artemia,organism,microbiology, crustacean,organism,microbiology, crustacean"	"biochem"	"ecology"	2	"biology"	0	0	0	NA	NA	NA	NA	"Biology"	"Quincy High School"	120	"South Shore Region V Science Fair"	"x02169"	"F"	"10th"	"Second"	0.5	"Caucasian"	"White"	0.5	0.4375	32	6	"F"	"10"	"Caucasian"	"AllF"	10	"AllWhite"	1	2	3.28333333333333	32	7	51.5	200	205	"N"	"N"	1517	119	15544	0.555	0.102	0.08	0.223	0.002	0.004	0.033	0.4375	0.09375	0.0625	0.34375	-0.539999733455494	-0.488123861183576	0.028761125	1538	27.5685897234949	-91.4488419121703	"3"
"x441"	441	2015	"What's Nu? Solving for the Value of Planck's Constant"	"whats nu solving for the value of plancks constant physics, quantum math Physics"	1	2222	1	NA	"a"	"physics, quantum"	"math"	NA	4	"Physics"	0	0	0	NA	NA	NA	NA	"Physics_Electronics"	"Falmouth Academy"	53	"South Shore Region V Science Fair"	"x02540"	"M"	"10th"	"Second"	0.5	"Caucasian"	"White"	1.70833333333333	0.690721649484536	97	11	"M"	"10"	"Caucasian"	"AllM"	10	"AllWhite"	1	2	27.6333333333333	97	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.690721649484536	0	0	0.134020618556701	NA	-0.227973849282014	NA	584	8.25165724144767	28.034093366582	"4"
"x442"	442	2015	"A Novel Interferon-Response Pathway"	"a novel interferon response pathway cellbio,disease,microbiology, infectious, medical, virus,infectious,organ,liver,protein, ifn genetics funda biology"	1	130	1	NA	"a"	"cellbio,disease,microbiology, infectious, medical, virus,infectious,organ,liver,protein, ifn"	"genetics"	"funda"	6	"biology"	0	0	1	NA	NA	NA	NA	"Biology"	"Boston Latin School"	22	"Boston Public Schools Region VI Science Fair"	"x02115"	"M"	"10th"	"Third"	0.333333333333333	"Other"	NA	5.04166666666667	NA	53	12	"M"	"10"	"Other"	"AllM"	10	"X"	1	3	11.475	53	8	93.2	1	1	"N"	"Y"	2440	121	19609	0.468	0.075	0.125	0.286	0.001	0.002	0.043	0.169811320754717	0	0.0377358490566038	0.547169811320755	-0.574219705324769	-0.327759439031697	0.170366190815237	1807	-96.5027874325763	3.3463688495619	"8"
"x443"	443	2015	"Affordable Lower-Limb Prosthetics in Developing Countries"	"affordable lower limb prosthetics in developing countries ,device,location,organ mechanical medical Engineering"	1	190	1	NA	"d"	",device,location,organ"	"mechanical"	"medical"	4	"Engineering"	0	0	0	NA	NA	NA	NA	"Engineering"	"St. Mark's School"	140	"Worcester Region II Science and Engineering Fair"	"x01772"	"M"	"12th"	"Third"	0.333333333333333	"Caucasian"	"White"	2.66666666666667	0.517857142857143	56	7	"M_M"	"12_12"	"Caucasian_Caucasian"	"AllM"	12	"AllWhite"	2	3	18.8083333333333	56	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.517857142857143	0.0357142857142857	0.0357142857142857	0.232142857142857	NA	-0.398602209653048	NA	877	7.32881714034871	48.3077947566741	"4"
"x445"	445	2015	"Autonomous Efficient Locomotion over Uneven Terrain"	"autonomous efficient locomotion over uneven terrain ground,transportation compsci transportation Engineering"	1	307	2	NA	"d"	"ground,transportation"	"compsci"	"transportation"	3	"Engineering"	0	0	0	NA	NA	NA	NA	"Engineering"	"Lexington High School"	74	"Northeastern Massachusetts Region IV Science Fair"	"x02421"	"M"	"10th"	"Third"	0.333333333333333	"SouthAsian"	"Asian"	10.2083333333333	0.590643274853801	171	29	"M"	"10"	"SouthAsian"	"AllM"	10	"AllSouthAsian"	1	3	49.0583333333333	171	8	91.9	2	13	"N"	"N"	2263	177	16565	0.492	0.037	0.037	0.38	0.001	0	0.053	0.233918128654971	0.00584795321637427	0	0.590643274853801	-0.487801854054271	-0.295711048365617	0.113316291576895	852	8.20634498311131	40.4703500617275	"4"
"x446"	446	2015	"Check A1C, an iOS App for Automated Diabetes Management"	"check a1c, an ios app for automated diabetes management compsci,disease,cardiovascular, medical,protein, diabetes, sugar compsci cardiovasc ComputerSci"	1	16	1	NA	"d"	"compsci,disease,cardiovascular, medical,protein, diabetes, sugar"	"compsci"	"cardiovasc"	7	"ComputerSci"	0	0	0	NA	NA	NA	NA	"Computer_Science"	"Massachusetts Academy of Math & Science"	87	"Worcester Region II Science and Engineering Fair"	"x01605"	"M"	"11th"	"Third"	0.333333333333333	"SouthAsian"	"Asian"	10.6666666666667	0.414634146341463	123	14	"M"	"11"	"SouthAsian"	"AllM"	11	"AllSouthAsian"	1	3	57.5833333333333	123	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.268292682926829	0	0.00813008130081301	0.414634146341463	NA	-0.328820288417754	NA	2116	-12.7601865709383	67.6288290484788	"5"
"x447"	447	2015	"Cohasset Harbor Lobster Viability Study"	"cohasset harbor lobster viability study location,location,organism,marine, crustacean ecology environment"	1	447	1	NA	"a"	"location,location,organism,marine, crustacean"	"ecology"	NA	5	"environment"	0	0	0	NA	NA	NA	NA	"Biology"	"Cohasset Jr. Sr. High School"	40	"South Shore Region V Science Fair"	"x02025"	"F"	"11th"	"Third"	0.333333333333333	"Caucasian"	"White"	0.666666666666667	1	2	2	"F_F"	"11_11"	"Caucasian_Caucasian"	"AllF"	11	"AllWhite"	2	3	0.666666666666667	2	1	88.1	21	19	"N"	"N"	833	71	17302	0.911	0.03	0.014	0.031	0.002	0	0.011	1	0	0	0	-0.182229736399582	0	0.00997799999999999	124	45.023432453	-34.1480928649525	"1"
"x449"	449	2015	"Computational Biology: Modeling Dissolved Oxygen Levels with Python"	"computational biology modeling dissolved oxygen levels with python chemical,, compsci,tool compsci chemistry ComputerSci"	1	469	1	NA	"a"	"chemical,, compsci,tool"	"compsci"	"chemistry"	4	"ComputerSci"	0	0	0	NA	NA	NA	NA	"Environmental_Sciences"	"Falmouth High School"	54	"South Shore Region V Science Fair"	"x02540"	"M"	"12th"	"Third"	0.333333333333333	"Caucasian"	"White"	0.666666666666667	0.621621621621622	37	5	"M_M"	"11_12"	"Caucasian_Caucasian"	"AllM"	11.5	"AllWhite"	2	3	9.475	37	7	71.6	117	127	"N"	"N"	841	66	18413	0.815	0.044	0.042	0.031	0.014	0	0.051	0.621621621621622	0	0.027027027027027	0.324324324324324	-0.328554076925462	-0.32933369960637	0.125594546384222	2171	-0.715738708876585	26.8595084103651	"5"
"x45"	45	2014	"An Investigation into the Tensile Strength of Glycerin-Based Hydrogels"	"an investigation into the tensile strength of glycerin based hydro gels chemical,mechanical mechanical material Chemistry"	1	225	1	NA	"m"	"chemical,mechanical"	"mechanical"	"material"	3	"Chemistry"	0	0	0	NA	NA	NA	NA	"Chemistry"	"Medford High School"	91	"Northeastern Massachusetts Region IV Science Fair"	"x02155"	"F"	"10th"	"Second"	0.5	"Asian"	"Asian"	1.5	0.6	20	3	"F"	"10"	"Asian"	"AllF"	10	"AllAsian"	1	2	7	20	6	46.9	217	233	"N"	"N"	1340	132	18805	0.588	0.145	0.122	0.105	0.001	0.001	0.037	0.25	0.1	0	0.6	-0.530423532408018	-0.383624247601804	0.376178	973	26.6369733813461	-19.9510541506784	"4"
"x451"	451	2015	"Cost Effective Prosthetic Hand"	"cost effective prosthetic hand device,organ mechanical medical Engineering"	1	497	1	NA	"d"	"device,organ"	"mechanical"	"medical"	4	"Engineering"	0	0	0	NA	NA	NA	NA	"Engineering"	"Newburyport High School"	101	"Northeastern Massachusetts Region IV Science Fair"	"x01950"	"M"	"12th"	"Third"	0.333333333333333	"Caucasian"	"White"	0.666666666666667	1	4	2	"M"	"12"	"Caucasian"	"AllM"	12	"AllWhite"	1	3	2.16666666666667	4	2	84.6	40	48	"N"	"N"	759	67	16885	0.913	0.008	0.033	0.022	0.001	0	0.021	1	0	0	0	-0.176454596031778	0	0.00920599999999999	875	7.19143794046811	48.1150176792196	"4"
"x452"	452	2015	"Data-Mining:Nitric Oxide Synthase's Role in Pancreatic ﬂ Cell Death"	"data mining nitric oxide synthases role in pancreatic ﬂ cell death cellbio,chemical,chemical, inorganic,enzyme, protein, chemical,medical,organ,cardiovascular, diabetes statistics cardiovasc biology"	1	528	1	NA	"a"	"cellbio,chemical,chemical, inorganic,enzyme, protein, chemical,medical,organ,cardiovascular, diabetes"	"statistics"	"cardiovasc"	5	"biology"	0	0	0	NA	NA	NA	NA	"Biology"	"Boston Latin Academy"	21	"Boston Public Schools Region VI Science Fair"	"x02126"	"M"	"11th"	"Third"	0.333333333333333	"African"	"Black"	1	0.230769230769231	52	6	"F_M"	"10_11"	"African_Latino"	"Mix"	10.5	"2"	2	3	7.03333333333333	52	8	89.7	9	8	"N"	"Y"	1767	91	19817	0.291	0.209	0.255	0.21	0.002	0.001	0.031	0.346153846153846	0.230769230769231	0.134615384615385	0.269230769230769	-0.646928496002919	-0.577107917333627	0.0215165857988166	322	-16.77178355906	-1.38833796847445	"2"
"x454"	454	2015	"Effects on the Maximum Algal Load of Aiptasia Pallida"	"effects on the maximum algal load of aiptasia pallida organism, anemone, marine,organism,marine, anemone,organism,plant, microbiology ecology environment"	1	802	1	NA	"a"	"organism, anemone, marine,organism,marine, anemone,organism,plant, microbiology"	"ecology"	NA	3	"environment"	0	0	0	NA	NA	NA	NA	"Environmental_Sciences"	"St. Mark's School"	140	"Worcester Region II Science and Engineering Fair"	"x01772"	"F"	"12th"	"Third"	0.333333333333333	"Caucasian"	"White"	2.66666666666667	0.517857142857143	56	7	"F"	"12"	"Caucasian"	"AllF"	12	"AllWhite"	1	3	18.8083333333333	56	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.517857142857143	0.0357142857142857	0.0357142857142857	0.232142857142857	NA	-0.398602209653048	NA	141	53.822540256583	-58.9274271574554	"1"
"x455"	455	2015	"ElectroPack: A Novel Approach to Generating Electricity"	"electro pack a novel approach to generating electricity electric,energy,method electronics energy environment"	1	821	1	NA	"d"	"electric,energy,method"	"electronics"	"energy"	4	"environment"	0	0	0	NA	NA	NA	NA	"Engineering"	"Massachusetts Academy of Math & Science"	87	"Worcester Region II Science and Engineering Fair"	"x01605"	"M"	"11th"	"Third"	0.333333333333333	"SouthAsian"	"Asian"	10.6666666666667	0.414634146341463	123	14	"M"	"11"	"SouthAsian"	"AllM"	11	"AllSouthAsian"	1	3	57.5833333333333	123	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.268292682926829	0	0.00813008130081301	0.414634146341463	NA	-0.328820288417754	NA	1104	18.3650126306327	41.7767923918514	"4"
"x456"	456	2015	"Genetically Engineering S. cerevisiae to Produce Essential Carotenoids"	"genetically engineering s.cerevisiae to produce essential carotenoids chemical,organic, color, pigment,genetic, gene,organism,microbiology, fungus genetics biology"	1	946	1	NA	"m"	"chemical,organic, color, pigment,genetic, gene,organism,microbiology, fungus"	"genetics"	NA	6	"biology"	0	0	0	NA	NA	NA	NA	"Biology"	"Everett High School"	51	"Northeastern Massachusetts Region IV Science Fair"	"x02149"	"M"	"10th"	"Third"	0.333333333333333	"Latino"	"Hispanic"	0.333333333333333	0.434782608695652	23	4	"M"	"10"	"Latino"	"AllM"	10	"AllLatino"	1	3	3	23	4	26.5	279	285	"N"	"N"	1978	142	14897	0.237	0.198	0.496	0.049	0.004	0.002	0.015	0.478260869565217	0	0.434782608695652	0.0434782608695652	-0.545014746020812	-0.36968229807159	0.101188865784499	2281	-348.781524022737	-99.451735347288	"10"
"x457"	457	2015	"Greening Roofs with Carpet: An Economic Approach"	"greening roofs with carpet an economic approach civil, engineering, architecture,device,environment,method, civil environment environment"	1	965	1	NA	"m"	"civil, engineering, architecture,device,environment,method,"	"civil"	"environment"	4	"environment"	0	0	0	NA	NA	NA	NA	"Environmental_Sciences"	"Newburyport High School"	101	"Northeastern Massachusetts Region IV Science Fair"	"x01950"	"F"	"11th"	"Third"	0.333333333333333	"Caucasian"	"White"	0.666666666666667	1	4	2	"F"	"11"	"Caucasian"	"AllF"	11	"AllWhite"	1	3	2.16666666666667	4	2	84.6	40	48	"N"	"N"	759	67	16885	0.913	0.008	0.033	0.022	0.001	0	0.021	1	0	0	0	-0.176454596031778	0	0.00920599999999999	1221	14.4819015582403	38.4197725094165	"12"
"x458"	458	2015	"Mycoremediation"	"myco remediation organism,microbiology, fungus microbiology environment environment"	1	1306	1	NA	"a"	"organism,microbiology, fungus"	"microbiology"	"environment"	3	"environment"	0	0	0	NA	NA	NA	NA	"Biology"	"Excel High School"	52	"Boston Public Schools Region VI Science Fair"	"x02127"	"M"	"12th"	"Third"	0.333333333333333	"Latino"	"Hispanic"	0.666666666666667	0.285714285714286	35	6	"F_M"	"12_12"	"Latino_Latino"	"Mix"	12	"AllLatino"	2	3	2.31666666666667	35	7	7.7	321	325	"N"	"Y"	518	46	24334	0.091	0.38	0.334	0.178	0.004	0	0.014	0.0857142857142857	0.171428571428571	0.285714285714286	0.428571428571429	-0.58244935379354	-0.535904953017523	0.108647530612245	1417	18.9870872662901	-5.5320378521506	"3"
"x46"	46	2014	"Characterization of Gene Expression in p53 Activated Cancer Stem Cells"	"characterization of gene expression in p53 activated cancer stem cells cellbio,disease, medical,gene, protein,genetic, gene genetics medical biology"	1	426	1	NA	"a"	"cellbio,disease, medical,gene, protein,genetic, gene"	"genetics"	"medical"	5	"biology"	1	0	0	NA	NA	NA	NA	"Biology"	"Fontbonne Academy"	55	"South Shore Region V Science Fair"	"x02170"	"F"	"10th"	"Second"	0.5	"Asian"	"Asian"	0.5	1	2	1	"F"	"10"	"Asian"	"AllF"	10	"AllAsian"	1	2	1	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	1	NA	0	NA	1822	-277.870666910375	-23.237084102439	"8"
"x460"	460	2015	"Optimization of Algal Lipid Production"	"optimization of algal lipid production chemical,organism,plant, microbiology microbiology energy environment"	1	1358	1	NA	"a"	"chemical,organism,plant, microbiology"	"microbiology"	"energy"	5	"environment"	0	0	0	NA	NA	NA	NA	"Engineering"	"St. Mark's School"	140	"Worcester Region II Science and Engineering Fair"	"x01772"	"F"	"12th"	"Third"	0.333333333333333	"Caucasian"	"White"	2.66666666666667	0.517857142857143	56	7	"F"	"12"	"Caucasian"	"AllF"	12	"AllWhite"	1	3	18.8083333333333	56	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.517857142857143	0.0357142857142857	0.0357142857142857	0.232142857142857	NA	-0.398602209653048	NA	1138	39.2718651894006	-54.9368506244331	"4"
"x461"	461	2015	"Optimized Shapes of Adsorbed Rare Gas Clusters by Simulated Annealing"	"optimized shapes of adsorbed rare gas clusters by simulated annealing group math chemistry Chemistry"	1	1361	1	NA	"a"	"group"	"math"	"chemistry"	4	"Chemistry"	0	0	0	NA	NA	NA	NA	"Chemistry"	"Bancroft School"	11	"Worcester Region II Science and Engineering Fair"	"x01605"	"M"	"12th"	"Third"	0.333333333333333	"Caucasian"	"White"	7.66666666666667	0.529411764705882	51	11	"M_M"	"11_12"	"biracial_Caucasian"	"AllM"	11.5	"2"	2	3	23.0416666666667	51	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.529411764705882	0.0196078431372549	0.0588235294117647	0.176470588235294	NA	-0.385028216911998	NA	516	11.8389742829568	15.8638944459309	"2"
"x463"	463	2015	"Power Struggle"	"power struggle energy Chemistry Chemistry"	1	1443	1	NA	"a"	"energy"	"Chemistry"	NA	2	"Chemistry"	0	0	0	NA	NA	NA	NA	"Chemistry"	"Westfield High School"	166	"Western Massachusetts Region I Science Fair"	"x01085"	"M"	"12th"	"Third"	0.333333333333333	"Caucasian"	"White"	1.58333333333333	0.816901408450704	142	17	"M"	"12"	"Caucasian"	"AllM"	12	"AllWhite"	1	3	16.3583333333334	142	8	43.6	228	241	"N"	"Y"	1228	100	14822	0.779	0.024	0.135	0.037	0.002	0	0.02	0.816901408450704	0.00704225352112676	0.0211267605633803	0.0422535211267606	-0.333126068230082	-0.180358685742829	0.0147187960722079	1033	15.6035433487241	20.6671075656093	"4"
"x464"	464	2015	"PROJECT ENCA: In Search of Natural Mechanisms to Reverse ACNE"	"project enca in search of natural mechanisms to reverse acne disease,skin, microbiology, human, medical Biology medical biology"	1	1471	1	NA	"a"	"disease,skin, microbiology, human, medical"	"Biology"	"medical"	4	"biology"	0	0	0	NA	NA	NA	NA	"Biology"	"Shrewsbury High School"	130	"Worcester Region II Science and Engineering Fair"	"x01545"	"F"	"10th"	"Third"	0.333333333333333	"SouthAsian"	"Asian"	2.45833333333333	0.644736842105263	76	9	"F"	"10"	"SouthAsian"	"AllF"	10	"AllSouthAsian"	1	3	17.5833333333333	76	8	81.3	60	81	"N"	"N"	1835	122	13045	0.607	0.025	0.08	0.254	0.003	0	0.029	0.105263157894737	0	0	0.644736842105263	-0.462740095616469	-0.225816407140426	0.411440138504155	1920	-16.5773966644984	22.0033113217359	"7"
